"REF_DATE","GEO","DGUID","Criminal Justice System","Key indicators","Sex of accused","Offences","Statistics","Fiscal quarters","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019/2020","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276983613","10.2.2.1.28.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276983613","10.2.2.1.28.2.3","110.4","","","","1"
"2021/2022","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276983613","10.2.2.1.28.2.3","-22.4","","","","1"
"2022/2023","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276983613","10.2.2.1.28.2.3","-12.3","","","","1"
"2019/2020","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276983656","10.2.2.1.33.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276983656","10.2.2.1.33.2.3","-74.4","","","","1"
"2021/2022","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276983656","10.2.2.1.33.2.3","0.0","","","","1"
"2022/2023","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276983656","10.2.2.1.33.2.3","80.0","","","","1"
"2019/2020","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276983686","10.2.2.1.36.2.3","","..","","","1"
"2020/2021","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276983686","10.2.2.1.36.2.3","-54.1","","","","1"
"2021/2022","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276983686","10.2.2.1.36.2.3","-4.3","","","","1"
"2022/2023","British Columbia","2016A000259","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276983686","10.2.2.1.36.2.3","-36.6","","","","1"
"2019/2020","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276984572","11.1.2.1.1.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276984572","11.1.2.1.1.2.3","30.3","","","","1"
"2021/2022","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276984572","11.1.2.1.1.2.3","-13.9","","","","1"
"2022/2023","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276984572","11.1.2.1.1.2.3","13.2","","","","1"
"2019/2020","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276984647","11.1.2.1.4.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276984647","11.1.2.1.4.2.3","49.7","","","","1"
"2021/2022","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276984647","11.1.2.1.4.2.3","-23.6","","","","1"
"2022/2023","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276984647","11.1.2.1.4.2.3","6.8","","","","1"
"2019/2020","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276984777","11.1.2.1.15.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276984777","11.1.2.1.15.2.3","6.0","","","","1"
"2021/2022","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276984777","11.1.2.1.15.2.3","-4.2","","","","1"
"2022/2023","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276984777","11.1.2.1.15.2.3","-6.8","","","","1"
"2019/2020","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276984874","11.1.2.1.22.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276984874","11.1.2.1.22.2.3","42.2","","","","1"
"2021/2022","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276984874","11.1.2.1.22.2.3","-37.8","","","","1"
"2022/2023","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276984874","11.1.2.1.22.2.3","22.0","","","","1"
"2019/2020","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276984942","11.1.2.1.28.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276984942","11.1.2.1.28.2.3","-2.9","","","","1"
"2021/2022","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276984942","11.1.2.1.28.2.3","29.9","","","","1"
"2022/2023","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276984942","11.1.2.1.28.2.3","95.4","","","","1"
"2019/2020","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276984980","11.1.2.1.33.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276984980","11.1.2.1.33.2.3","30.4","","","","1"
"2021/2022","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276984980","11.1.2.1.33.2.3","-24.8","","","","1"
"2022/2023","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276984980","11.1.2.1.33.2.3","9.0","","","","1"
"2019/2020","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276985041","11.1.2.1.36.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276985041","11.1.2.1.36.2.3","23.5","","","","1"
"2021/2022","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276985041","11.1.2.1.36.2.3","167.9","","","","1"
"2022/2023","Yukon","2016A000260","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276985041","11.1.2.1.36.2.3","6.7","","","","1"
"2019/2020","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276985992","11.2.2.1.1.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276985992","11.2.2.1.1.2.3","-56.6","","","","1"
"2021/2022","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276985992","11.2.2.1.1.2.3","-57.3","","","","1"
"2022/2023","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276985992","11.2.2.1.1.2.3","284.4","","","","1"
"2019/2020","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986031","11.2.2.1.4.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986031","11.2.2.1.4.2.3","-46.2","","","","1"
"2021/2022","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986031","11.2.2.1.4.2.3","19.0","","","","1"
"2022/2023","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986031","11.2.2.1.4.2.3","252.0","","","","1"
"2019/2020","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986075","11.2.2.1.15.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986075","11.2.2.1.15.2.3","-68.3","","","","1"
"2021/2022","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986075","11.2.2.1.15.2.3","-81.8","E","","","1"
"2022/2023","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986075","11.2.2.1.15.2.3","66.7","E","","","1"
"2019/2020","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986115","11.2.2.1.22.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986115","11.2.2.1.22.2.3","72.7","","","","1"
"2021/2022","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986115","11.2.2.1.22.2.3","-94.7","E","","","1"
"2022/2023","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986115","11.2.2.1.22.2.3","600.0","E","","","1"
"2019/2020","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986129","11.2.2.1.28.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986129","11.2.2.1.28.2.3","-100.0","E","","","1"
"2021/2022","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986129","11.2.2.1.28.2.3","","..","","","1"
"2022/2023","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986129","11.2.2.1.28.2.3","","..","","","1"
"2019/2020","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986137","11.2.2.1.33.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986137","11.2.2.1.33.2.3","-100.0","E","","","1"
"2021/2022","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986137","11.2.2.1.33.2.3","","..","","","1"
"2022/2023","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986137","11.2.2.1.33.2.3","","..","","","1"
"2019/2020","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986143","11.2.2.1.36.2.3","","..","","","1"
"2020/2021","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986143","11.2.2.1.36.2.3","0.0","E","","","1"
"2021/2022","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986143","11.2.2.1.36.2.3","-100.0","E","","","1"
"2022/2023","Yukon","2016A000260","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986143","11.2.2.1.36.2.3","","..","","","1"
"2019/2020","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276986386","12.1.2.1.1.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276986386","12.1.2.1.1.2.3","-28.3","","","","1"
"2021/2022","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276986386","12.1.2.1.1.2.3","-1.9","","","","1"
"2022/2023","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276986386","12.1.2.1.1.2.3","-0.2","","","","1"
"2019/2020","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986470","12.1.2.1.4.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986470","12.1.2.1.4.2.3","-28.9","","","","1"
"2021/2022","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986470","12.1.2.1.4.2.3","-4.3","","","","1"
"2022/2023","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276986470","12.1.2.1.4.2.3","9.8","","","","1"
"2019/2020","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986633","12.1.2.1.15.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986633","12.1.2.1.15.2.3","-5.5","","","","1"
"2021/2022","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986633","12.1.2.1.15.2.3","-28.9","","","","1"
"2022/2023","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276986633","12.1.2.1.15.2.3","-26.8","","","","1"
"2019/2020","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986742","12.1.2.1.22.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986742","12.1.2.1.22.2.3","-41.7","","","","1"
"2021/2022","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986742","12.1.2.1.22.2.3","3.7","","","","1"
"2022/2023","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276986742","12.1.2.1.22.2.3","-36.8","","","","1"
"2019/2020","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986834","12.1.2.1.28.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986834","12.1.2.1.28.2.3","59.2","","","","1"
"2021/2022","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986834","12.1.2.1.28.2.3","-56.6","","","","1"
"2022/2023","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1276986834","12.1.2.1.28.2.3","124.5","","","","1"
"2019/2020","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986877","12.1.2.1.33.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986877","12.1.2.1.33.2.3","-80.7","","","","1"
"2021/2022","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986877","12.1.2.1.33.2.3","1035.3","","","","1"
"2022/2023","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1276986877","12.1.2.1.33.2.3","43.5","","","","1"
"2019/2020","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986913","12.1.2.1.36.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986913","12.1.2.1.36.2.3","-48.1","","","","1"
"2021/2022","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986913","12.1.2.1.36.2.3","-14.3","","","","1"
"2022/2023","Northwest Territories","2016A000261","Adult criminal courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1276986913","12.1.2.1.36.2.3","12.5","","","","1"
"2019/2020","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988207","12.2.2.1.1.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988207","12.2.2.1.1.2.3","79.2","","","","1"
"2021/2022","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988207","12.2.2.1.1.2.3","-56.5","","","","1"
"2022/2023","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988207","12.2.2.1.1.2.3","5.0","","","","1"
"2019/2020","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988255","12.2.2.1.4.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988255","12.2.2.1.4.2.3","97.8","","","","1"
"2021/2022","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988255","12.2.2.1.4.2.3","-53.8","","","","1"
"2022/2023","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988255","12.2.2.1.4.2.3","16.7","","","","1"
"2019/2020","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988308","12.2.2.1.15.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988308","12.2.2.1.15.2.3","42.9","","","","1"
"2021/2022","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988308","12.2.2.1.15.2.3","-87.5","E","","","1"
"2022/2023","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988308","12.2.2.1.15.2.3","100.0","E","","","1"
"2019/2020","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988340","12.2.2.1.22.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988340","12.2.2.1.22.2.3","-100.0","E","","","1"
"2021/2022","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988340","12.2.2.1.22.2.3","","..","","","1"
"2022/2023","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988340","12.2.2.1.22.2.3","-100.0","E","","","1"
"2019/2020","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1284217431","12.2.2.1.28.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1284217431","12.2.2.1.28.2.3","","..","","","1"
"2021/2022","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1284217431","12.2.2.1.28.2.3","","..","","","1"
"2022/2023","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Other Criminal Code","Year to date data","Q3","Percent","239","units","0","v1284217431","12.2.2.1.28.2.3","-100.0","E","","","1"
"2019/2020","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1284217581","12.2.2.1.33.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1284217581","12.2.2.1.33.2.3","","..","","","1"
"2021/2022","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1284217581","12.2.2.1.33.2.3","0.0","E","","","1"
"2022/2023","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Criminal Code traffic","Year to date data","Q3","Percent","239","units","0","v1284217581","12.2.2.1.33.2.3","100.0","E","","","1"
"2019/2020","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1284217671","12.2.2.1.36.2.3","","..","","","1"
"2020/2021","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1284217671","12.2.2.1.36.2.3","","..","","","1"
"2021/2022","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1284217671","12.2.2.1.36.2.3","-80.0","E","","","1"
"2022/2023","Northwest Territories","2016A000261","Youth courts","Total number of charges","Total, sex of accused","Other federal statutes","Year to date data","Q3","Percent","239","units","0","v1284217671","12.2.2.1.36.2.3","-100.0","E","","","1"
"2019/2020","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988623","13.1.2.1.1.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988623","13.1.2.1.1.2.3","-35.5","","","","1"
"2021/2022","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988623","13.1.2.1.1.2.3","58.6","","","","1"
"2022/2023","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Total offences","Year to date data","Q3","Percent","239","units","0","v1276988623","13.1.2.1.1.2.3","-14.7","","","","1"
"2019/2020","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988710","13.1.2.1.4.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988710","13.1.2.1.4.2.3","-29.6","","","","1"
"2021/2022","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988710","13.1.2.1.4.2.3","79.7","","","","1"
"2022/2023","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against the person","Year to date data","Q3","Percent","239","units","0","v1276988710","13.1.2.1.4.2.3","-14.0","","","","1"
"2019/2020","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988878","13.1.2.1.15.2.3","","..","","","1"
"2020/2021","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988878","13.1.2.1.15.2.3","-24.9","","","","1"
"2021/2022","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988878","13.1.2.1.15.2.3","14.7","","","","1"
"2022/2023","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Crimes against property","Year to date data","Q3","Percent","239","units","0","v1276988878","13.1.2.1.15.2.3","27.9","","","","1"
"2019/2020","Nunavut","2016A000262","Adult criminal courts","Total number of charges","Total, sex of accused","Administration of justice","Year to date data","Q3","Percent","239","units","0","v1276988971","13.1.2.1.22.2.3","","..","","","1"
